Nowhere in Africa,Biography|Drama,8460,140
Shame,Drama,6060,113
Layer Cake,Crime|Drama|Thriller,6300,116
The Work and the Glory II: American Zion,Drama|Western,6000,112
The East,Drama|Thriller,6960,102
A Home at the End of the World,Drama|Romance,5820,137
Aberdeen,Drama,6360,99
The Messenger,Drama|Romance|War,6300,93
Tracker,Action|Adventure|Drama|Western,6120,93
Control,Biography|Drama|Music,7320,86
The Terminator,Action|Sci-Fi,6420,119
Good Bye Lenin!,Drama|Romance,7260,126
The Damned United,Biography|Drama|Sport,5880,126
The Return of the Living Dead,Comedy|Horror|Sci-Fi,6480,178
Gomorrah,Crime|Drama|Thriller,3300,147
Mallrats,Comedy|Romance,7380,143
Grease,Musical|Romance,6600,124
Platoon,Drama|War,7200,148
Fahrenheit 9/11,Documentary|Drama|War,7320,129
Butch Cassidy and the Sundance Kid,Biography|Crime|Drama|Western,6600,190
Mary Poppins,Comedy|Family|Fantasy|Musical,8340,147
Ordinary People,Drama,7440,152
Around the World in 80 Days,Action|Adventure|Comedy,7200,148
West Side Story,Crime|Drama|Musical|Romance|Thriller,9120,238
Caddyshack,Comedy|Sport,5880,155
The Brothers,Comedy|Drama,6360,144
The Wood,Comedy|Drama|Romance,6360,150
The Usual Suspects,Crime|Drama|Mystery|Thriller,6360,145
A Nightmare on Elm Street 5: The Dream Child,Fantasy|Horror|Romance|Thriller,5340,91
Van Wilder: Party Liaison,Comedy|Romance,5640,79
The Wrestler,Drama|Sport,6540,151
Duel in the Sun,Drama|Romance|Western,8640,137
Best in Show,Comedy,5400,128
Escape from New York,Action|Sci-Fi,6360,115
School Daze,Comedy|Drama|Musical,7260,82
Daddy Day Camp,Comedy|Family,5340,126
Mr. Nice Guy,Action|Comedy|Crime,5160,97
A Mighty Wind,Comedy|Music,5460,146
Mystic Pizza,Comedy|Drama|Romance,6240,111
Sliding Doors,Comedy|Drama|Fantasy|Romance,5940,86
Tales from the Hood,Comedy|Horror|Thriller,5880,111
The Last King of Scotland,Biography|Drama|History|Thriller,7260,145
Halloween 5,Horror|Thriller,5760,153
Bernie,Comedy|Crime|Drama,5940,128
Dolphins and Whales 3D: Tribes of the Ocean,Adventure|Documentary|Short,2520,79
Pollock,Biography|Drama,7320,142
200 Cigarettes,Comedy|Drama|Romance,6060,143
The Words,Drama|Mystery|Romance|Thriller,6120,151
Casa de mi Padre,Comedy|Western,5040,122
City Island,Comedy|Drama,6240,151
The Guard,Comedy|Crime|Thriller,5760,137
College,Comedy,5640,149
The Virgin Suicides,Drama|Romance,5400,149
Little Voice,Comedy|Drama|Music|Romance,5820,158
Miss March,Comedy|Romance,5400,152
Wish I Was Here,Comedy|Drama,6360,166
Simply Irresistible,Comedy|Drama|Fantasy|Romance,5760,86
Veronica Mars,Crime|Drama|Mystery,2640,132
Hedwig and the Angry Inch,Comedy|Drama|Music|Musical,5700,148
Only the Strong,Action|Drama,5940,137
Goddess of Love,Drama|Horror|Mystery|Thriller,5580,163
Shattered Glass,Drama|History,5940,158
Novocaine,Comedy|Crime|Drama|Thriller,5700,121
The Business of Strangers,Drama|Thriller,5040,173
The Wild Bunch,Action|Adventure|Western,8640,174
The Wackness,Comedy|Drama|Romance,5940,77
The Great Train Robbery,Adventure|Crime|Drama|Thriller,6600,98
Morvern Callar,Drama,5820,145
Beastmaster 2: Through the Portal of Time,Action|Adventure|Fantasy|Sci-Fi,6420,130
The 5th Quarter,Biography|Drama|Sport,5400,200
The Flower of Evil,Drama,6240,114
The Greatest,Drama|Romance,5760,152
Snow Flower and the Secret Fan,Drama|History,6240,125
Come Early Morning,Drama|Romance,5820,120
Lucky Break,Comedy|Crime|Romance,6420,117
Julia,Drama,7020,109
"Surfer, Dude",Comedy,5100,152
Lake of Fire,Documentary,9120,153
11:14,Comedy|Crime|Drama,5100,94
Men of War,Action|Drama|Thriller,4560,116
Don McKay,Drama|Mystery|Thriller,5220,112
Deadfall,Crime|Drama|Thriller,5700,130
A Shine of Rainbows,Drama|Family,6060,153
The Hit List,Action|Thriller,5400,116
Emma,Comedy|Drama|Romance,14400,113
Videodrome,Horror|Mystery|Sci-Fi|Thriller,5340,116
L'auberge espagnole,Comedy|Drama,6660,111
Song One,Drama|Music,5160,111
Murder by Numbers,Crime|Mystery|Thriller,6900,118
Winter in Wartime,Drama|History|War,6180,125
Freaky Deaky,Comedy|Crime|Thriller,5400,130
The Train,Thriller|War,7980,148
Trade of Innocents,Drama|Thriller,5280,139
The Protector,Action|Crime|Drama|Thriller,6660,120
Stiff Upper Lips,Comedy,5640,80
The Inbetweeners,Comedy|Romance,1500,144
Bend It Like Beckham,Comedy|Drama|Romance|Sport,6720,113
Sunshine State,Drama|Romance,8460,129
Crossover,Action|Sport,5700,71
Khiladi 786,Action|Comedy,8460,172
[Rec] 2,Horror,5100,128
Standing Ovation,Musical,6300,100
The Sting,Comedy|Crime|Drama,7740,135
Chariots of Fire,Biography|Drama|Sport,7500,87
Diary of a Mad Black Woman,Comedy|Drama|Romance,6960,122
Shine,Biography|Drama|Music|Romance,6300,108
Don Jon,Comedy|Drama|Romance,5400,151
High Plains Drifter,Mystery|Western,6300,139
Ghost World,Comedy|Drama,6660,139
Iris,Biography|Drama|Romance,5460,151
Galaxina,Comedy|Sci-Fi,5700,179
The Chorus,Drama|Music,5820,81
Mambo Italiano,Comedy|Drama,5520,133
Wonderland,Crime|Drama|Mystery|Thriller,6240,127
Do the Right Thing,Drama,7200,141
Harvard Man,Comedy|Crime|Drama|Romance|Thriller,5940,61
Le Havre,Comedy|Drama,5580,125
Irreversible,Crime|Drama|Mystery|Thriller,5940,92
R100,Comedy|Drama,5940,136
Rang De Basanti,Comedy|Drama|History|Romance,9420,230
Animals,Drama,5400,96
Salvation Boulevard,Action|Comedy|Drama|Thriller,5760,124
The Ten,Comedy|Romance,5760,146
A Room for Romeo Brass,Comedy|Drama,5400,120
Headhunters,Crime|Drama|Thriller,6000,122
Grabbers,Comedy|Horror|Sci-Fi|Thriller,5640,105
Saint Ralph,Comedy|Drama|Sport,5880,124
Miss Julie,Drama|Romance,7740,91
Somewhere in Time,Drama|Fantasy|Romance,6180,129
Dum Maaro Dum,Action|Crime|Drama|Thriller,7680,172
Insidious: Chapter 2,Fantasy|Horror|Thriller,6360,145
Saw II,Horror|Mystery,5700,89
10 Cloverfield Lane,Drama|Horror|Mystery|Sci-Fi|Thriller,6240,104
Jackass: The Movie,Comedy|Documentary,5220,103
Lights Out,Horror,4860,144
Paranormal Activity 3,Horror,5640,97
Ouija,Fantasy|Horror,5340,151
A Nightmare on Elm Street 3: Dream Warriors,Action|Fantasy|Horror|Thriller,5280,88
The Gift,Mystery|Thriller,6480,151
Instructions Not Included,Comedy|Drama,6900,151
Paranormal Activity 4,Horror,5760,131
The Robe,Drama|History,8100,135
The Return of the Pink Panther,Comedy|Crime|Mystery,6780,132
Freddy's Dead: The Final Nightmare,Comedy|Fantasy|Horror|Thriller,5580,125
Monster,Biography|Crime|Drama|Thriller,6540,139
"20,000 Leagues Under the Sea",Adventure|Drama|Family|Fantasy|Sci-Fi,7620,174
Paranormal Activity: The Marked Ones,Fantasy|Horror|Thriller,6060,156
The Elephant Man,Biography|Drama,7440,185
Dallas Buyers Club,Biography|Drama,7020,169
The Lazarus Effect,Horror|Sci-Fi|Thriller,4980,134
Memento,Mystery|Thriller,6780,142
Oculus,Horror|Mystery,6240,152
Clerks II,Comedy,5820,96
Billy Elliot,Drama|Music,6600,154
The Way Way Back,Comedy|Drama,6180,152
House Party 2,Comedy|Drama|Music|Romance,5640,86
The Man from Snowy River,Adventure|Drama|Family|Romance|Western,6120,142
Doug's 1st Movie,Animation|Comedy|Family,4620,118
The Apostle,Drama,8040,133
Mommie Dearest,Biography|Drama,7740,187
Our Idiot Brother,Comedy|Drama,5400,108
Race,Biography|Drama|Sport,8040,150
The Players Club,Comedy|Drama,6240,145
O,Drama|Romance|Thriller,5700,189
"As Above, So Below",Horror|Mystery|Thriller,5580,155
Addicted,Drama|Thriller,6360,180
Eve's Bayou,Drama,6540,144
Still Alice,Drama,6060,142
The Egyptian,Drama|History,8340,136
Nighthawks,Action|Crime|Thriller,5940,114
Friday the 13th Part VIII: Jason Takes Manhattan,Adventure|Horror,6000,67
My Big Fat Greek Wedding,Comedy|Family|Romance,5700,159
Spring Breakers,Crime|Drama,5640,133
Halloween: The Curse of Michael Myers,Horror|Thriller,5580,61
Y Tu Mamá También,Adventure|Comedy|Drama|Romance,6360,145
Shaun of the Dead,Comedy|Horror,5940,110
The Haunting of Molly Hartley,Drama|Horror|Thriller,4920,152
Lone Star,Drama|Mystery,8100,92
Halloween 4: The Return of Michael Myers,Horror|Thriller,5280,103
April Fool's Day,Horror|Mystery,5340,110
Diner,Comedy|Drama,6600,147
Lone Wolf McQuade,Action|Crime|Drama|Thriller|Western,6420,139
Apollo 18,Horror|Mystery|Sci-Fi|Thriller,5160,151
Sunshine Cleaning,Comedy|Drama,5460,153
No Escape,Action|Thriller,6180,135
The Beastmaster,Action|Adventure|Fantasy,5400,131
Solomon and Sheba,Drama|History|Romance|War,8460,112
Fifty Shades of Black,Comedy,5520,142
Not Easily Broken,Drama|Romance,5940,123
A Farewell to Arms,Drama|Romance|War,4740,152
The Perfect Match,Comedy|Romance,5760,131
Digimon: The Movie,Action|Adventure|Animation|Family|Sci-Fi,4920,113
Saved!,Comedy|Drama,5520,122
The Barbarian Invasions,Comedy|Crime|Drama|Mystery|Romance,6720,75
Robin and Marian,Adventure|Drama|Romance,6360,181
The Forsaken,Horror|Thriller,5400,115
Force 10 from Navarone,Action|Drama|War,7560,97
UHF,Comedy|Drama,9000,86
Grandma's Boy,Comedy,5400,137
Slums of Beverly Hills,Comedy|Drama,5460,116
Once Upon a Time in the West,Western,8700,172
Made,Comedy|Crime|Drama|Thriller,5700,102
Moon,Drama|Mystery|Sci-Fi,5820,130
Keeping Up with the Steins,Comedy,5400,171
Sea Rex 3D: Journey to a Prehistoric World,Documentary,2460,62
The Sweet Hereafter,Drama,6720,152
Of Gods and Men,Drama,7320,157
Bottle Shock,Comedy|Drama,6600,150
Jekyll and Hyde... Together Again,Comedy|Music|Sci-Fi,5220,30
Heavenly Creatures,Biography|Crime|Drama|Romance|Thriller,6480,104
90 Minutes in Heaven,Drama,7260,124
Everything Must Go,Comedy|Drama,5820,151
Zero Effect,Comedy|Crime|Drama|Mystery|Thriller,6960,110
The Machinist,Drama|Thriller,5640,149
Light Sleeper,Crime|Drama,6180,125
Kill the Messenger,Biography|Crime|Drama|Mystery|Thriller,6720,139
Rabbit Hole,Drama,5460,151
Party Monster,Biography|Crime|Drama|Thriller,5880,88
Green Room,Crime|Horror|Music|Thriller,5700,143
The Oh in Ohio,Comedy|Drama|Romance,5280,149
Atlas Shrugged: Who Is John Galt?,Drama|Mystery|Sci-Fi,5940,146
Bottle Rocket,Comedy|Crime|Drama,5460,164
Albino Alligator,Crime|Drama|Thriller,5820,141
"Gandhi, My Father",Biography|Drama|History,8160,111
Standard Operating Procedure,Crime|Documentary|War,7080,124
Out of the Blue,Drama,5640,143
Tucker and Dale vs Evil,Comedy|Horror,5340,153
"Lovely, Still",Drama|Romance,5400,140
Tycoon,Adventure|Drama|Romance,5700,66
Desert Blue,Drama,5400,83
Decoys,Comedy|Horror|Sci-Fi,5700,91
The Visit,Horror|Thriller,5640,161
Redacted,Crime|Thriller|War,5400,64
Fascination,Mystery|Romance|Thriller,6180,124
Saving Grace,Drama|Fantasy,3600,110
Area 51,Horror|Sci-Fi|Thriller,5460,159
Sleep Tight,Drama|Horror|Thriller,6120,122
The Cottage,Comedy|Crime|Horror|Thriller,5520,96
Dead Like Me: Life After Death,Comedy|Drama|Fantasy,5220,67
Farce of the Penguins,Animation|Comedy,4800,130
Flying By,Drama|Family|Music,5400,123
Psych,Comedy|Crime|Mystery,2640,60
Rudderless,Comedy|Drama|Music,6300,145
Henry & Me,Animation|Family,4020,122
Christmas Eve,Comedy,5700,137
We Have Your Husband,Crime|Drama|Thriller,5220,51
Dying of the Light,Drama|Thriller,5640,148
Born of War,Action|Drama|Thriller|War,6540,130
Capricorn One,Action|Sci-Fi|Thriller,7800,188
Running Forever,Family,5280,143
Yoga Hosers,Comedy|Fantasy|Horror|Thriller,5280,165
Navy Seals vs. Zombies,Action|Horror,5820,108
I Served the King of England,Comedy|Drama|Romance|War,6780,121
Soul Kitchen,Comedy|Drama,5940,119
Sling Blade,Drama,8880,108
The Awakening,Horror|Thriller,6420,148
Hostel,Horror,5580,74
Tristram Shandy: A Cock and Bull Story,Comedy|Drama,5640,122
Take Shelter,Drama|Thriller,7260,127
Lady in White,Fantasy|Horror|Mystery|Thriller,7080,126
Driving Lessons,Comedy|Drama,5880,138
Let's Kill Ward's Wife,Comedy|Crime,4920,113
The Texas Chainsaw Massacre 2,Comedy|Horror,6060,77
Pat Garrett & Billy the Kid,Biography|Drama|Romance|Western,6360,198
Only God Forgives,Crime|Drama,5400,95
Camping sauvage,Drama,4740,128
Without Men,Comedy,5220,133
Dear Frankie,Drama|Romance,6300,119
All Hat,Western,5340,102
The Names of Love,Comedy|Drama|Romance,6000,134
Treading Water,Comedy|Drama,5520,130
Savage Grace,Drama,5820,128
Out of the Blue,Crime|Drama,6000,143
Police Academy,Comedy,5760,126
The Blue Lagoon,Adventure|Drama|Romance,6240,162
Four Weddings and a Funeral,Comedy|Drama|Romance,7020,123
Fast Times at Ridgemont High,Comedy|Drama,5400,100
Moby Dick,Adventure|Drama,6900,97
25th Hour,Drama,6480,174
Secrets and Lies,Crime|Drama,2580,143
Bound,Crime|Drama|Romance|Thriller,6540,140
Requiem for a Dream,Drama,6120,139
State Fair,Musical|Romance,6000,138
Tango,Drama|Musical,6900,110
Salvador,Drama|History|Thriller|War,7320,118
Moms' Night Out,Comedy,5880,157
Donnie Darko,Drama|Sci-Fi|Thriller,7980,147
Saving Private Perez,Adventure|Comedy|Western,6300,119
Character,Crime|Drama|Mystery,7320,219
Spun,Comedy|Crime|Drama,6360,135
Life During Wartime,Comedy|Drama,5880,127
Lady Vengeance,Crime|Drama,6720,104
Mozart's Sister,Biography|Drama|Music|Romance,7200,120
Mean Machine,Comedy|Drama|Sport,5940,134
Exiled,Action|Crime|Thriller,6600,129
Blackthorn,Action|Adventure|Western,6120,159
Lilya 4-Ever,Crime|Drama,6540,62
After.Life,Drama|Horror|Mystery|Thriller,6240,133
Fugly,Drama|Thriller,8040,160
One Flew Over the Cuckoo's Nest,Drama,7980,155
R.L. Stine's Monsterville: The Cabinet of Souls,Comedy,5100,103
Silent Movie,Comedy|Romance,5220,135
Airlift,Action|Drama|History|Thriller|War,7800,173
Anne of Green Gables,Drama|Family,11940,101
Falcon Rising,Action|Adventure,6180,143
The Sweeney,Action|Crime|Drama,6720,147
Sexy Beast,Crime|Thriller,5340,146
Easy Money,Action|Crime|Drama|Thriller,7440,122
Whale Rider,Drama|Family,6060,152
Paa,Comedy|Drama,7980,64
Cargo,Mystery|Sci-Fi|Thriller,6720,165
Pan,Adventure|Family|Fantasy,6660,146
High School Musical,Comedy|Drama|Family|Music|Musical|Romance,5880,127
Animal Kingdom,Crime|Drama,3600,123
Love and Death on Long Island,Comedy|Drama,5580,153
Night Watch,Fantasy|Thriller,6240,174
The Crying Game,Crime|Drama|Romance|Thriller,6720,91
Porky's,Comedy,5640,101
Survival of the Dead,Horror,5400,124
Night of the Living Dead,Drama|Horror|Mystery,5760,67
Lost in Translation,Drama,6060,135
Annie Hall,Comedy|Romance,5580,129
The Greatest Show on Earth,Drama|Family|Romance,9120,144
Exodus: Gods and Kings,Action|Adventure|Drama,9000,189
Monster's Ball,Drama|Romance,6720,106
Maggie,Drama|Horror,5700,128
Leaving Las Vegas,Drama|Romance,6660,170
Hansel & Gretel Get Baked,Comedy|Horror,5160,115
The Return of the Living Dead,Comedy|Horror|Sci-Fi,6480,178
The Front Page,Comedy|Drama|Romance,6300,150
The Boy Next Door,Mystery|Thriller,5460,152
Trapeze,Drama|Romance,6300,181
Saving Grace,Drama|Fantasy,3600,110
The Kids Are All Right,Comedy|Drama,6360,149
They Live,Horror|Sci-Fi|Thriller,5580,109
The Great Escape,Adventure|Drama|History|Thriller|War,10320,211
What the #$*! Do We (K)now!?,Comedy|Documentary|Drama|Fantasy|Mystery|Sci-Fi,6540,86
The Last Exorcism Part II,Drama|Horror|Thriller,5580,145
Boyhood,Drama,9900,106
Scoop,Comedy|Crime|Mystery,5760,136
Planet of the Apes,Action|Adventure|Sci-Fi|Thriller,7140,156
The Wash,Comedy,5580,134
3 Strikes,Comedy,4920,131
The Cooler,Crime|Drama|Fantasy|Romance,6060,133
The Misfits,Drama|Romance|Western,7200,221
The Night Listener,Crime|Mystery|Thriller,4860,148
The Jerky Boys,Comedy|Crime,4920,200
My Soul to Take,Horror|Mystery|Thriller,6420,176
The Orphanage,Drama|Mystery|Thriller,6300,119
A Haunted House 2,Comedy|Fantasy,5160,145
The Rules of Attraction,Comedy|Drama|Romance,6600,116
Topaz,Drama|Thriller,7620,184
Let's Go to Prison,Comedy|Crime,5400,146
Four Rooms,Comedy|Fantasy,6600,128
Secretary,Comedy|Drama|Romance,6240,139
The Real Cancun,Documentary,5760,55
Talk Radio,Drama,6600,129
Waiting for Guffman,Comedy,5040,114
Love Stinks,Comedy,5640,142
You Kill Me,Comedy|Crime|Romance|Thriller,5580,150
Thumbsucker,Comedy|Drama,5760,136
Red State,Action|Crime|Horror|Thriller,5280,149
Mirrormask,Adventure|Fantasy,6060,116
Samsara,Documentary|Music,6120,64
The Barbarians,Adventure|Fantasy,5220,91
The Art of Getting By,Drama|Romance,4980,143
Zipper,Drama|Thriller,6180,137
Poolhall Junkies,Drama|Thriller,5940,135
The Loss of Sexual Innocence,Drama,6360,97
Holy Motors,Drama|Fantasy,6900,153
Joe,Drama,7020,150
Shooting Fish,Comedy|Crime|Romance,5940,123
Prison,Crime|Drama|Horror|Thriller,6120,151
Psycho Beach Party,Comedy|Horror|Mystery,5100,131
The Big Tease,Comedy,5160,112
"Buen Día, Ramón",Drama,7200,162
Trust,Crime|Drama|Thriller,6360,126
An Everlasting Piece,Comedy,6180,137
Among Giants,Comedy|Romance,5580,98
Adore,Drama|Romance,6720,153
The Velocity of Gary,Comedy|Drama|Romance,6000,115
Mondays in the Sun,Comedy|Drama,6780,121
Stake Land,Drama|Horror|Sci-Fi,5880,116
Sonny with a Chance,Comedy|Family|Romance,1380,31
The Last Time I Committed Suicide,Biography|Drama,5520,105
Futuro Beach,Drama,6360,95
Another Happy Day,Comedy|Drama,7140,124
A Lonely Place to Die,Action|Adventure|Crime|Thriller,5940,113
Nothing,Comedy|Fantasy,5400,77
The Geographer Drank His Globe Away,Adventure|Drama,7200,159
1776,Drama|Family|History|Musical,10080,99
Inescapable,Drama|Mystery|Romance|Thriller,5580,136
Hell's Angels,Drama|War,5760,198
Purple Violets,Comedy|Drama|Romance,6180,152
The Veil,Horror,5580,132
The Loved Ones,Horror|Thriller,5040,119
No Vacancy,Horror,4860,134
How to Fall in Love,Comedy|Romance,5040,152
The Perfect Wave,Adventure|Biography|Drama|Romance,5640,124
Ben-Hur,Adventure|Drama|History,8460,153
A Man for All Seasons,Biography|Drama|History,7200,199
Network,Drama|Romance,7260,180
Gone with the Wind,Drama|History|Romance|War,13560,158
Desert Dancer,Biography|Drama,6240,148
Major Dundee,Adventure|War|Western,9120,146
Down for Life,Drama,5520,116
Annie Get Your Gun,Biography|Comedy|Musical|Romance|Western,6420,162
Four Lions,Comedy|Crime|Drama,5820,124
House of Sand,Drama,6900,119
Defendor,Comedy|Crime|Drama,5700,124
The Pirate,Adventure|Comedy|Musical|Romance,6120,150
The Good Heart,Drama,5940,156
The History Boys,Comedy|Drama,6540,127
Unknown,Action|Mystery|Thriller,6780,153
M*A*S*H,Comedy|Drama|War,1500,187
Midnight Cowboy,Drama,6780,124
The Full Monty,Comedy|Drama|Music,5460,131
Airplane!,Comedy,5280,210
Chain of Command,Action|Thriller,5280,136
Friday,Comedy|Drama,5820,151
Menace II Society,Crime|Drama|Thriller,5820,122
Empire,Drama|Music,2520,163
Creepshow 2,Comedy|Fantasy|Horror|Thriller,5100,132
The Ballad of Cable Hogue,Comedy|Drama|Romance|Western,7260,178
In Cold Blood,Biography|Crime|Drama|History,8040,178
The Nun's Story,Drama,8940,192
Harper,Action|Crime|Drama|Mystery|Thriller,7260,227
Frenzy,Thriller,6960,129
The Witch,Horror|Mystery,5520,151
I Got the Hook Up,Comedy,5580,181
She's the One,Comedy|Drama|Romance,5760,151
Gods and Monsters,Biography|Drama,6300,146
The Secret in Their Eyes,Drama|Mystery|Thriller,7740,145
Day of the Dead,Horror,5220,149
Train,Horror|Thriller,5640,144
Evil Dead II,Comedy|Fantasy|Horror|Thriller,2220,85
Pootie Tang,Action|Adventure|Comedy|Musical,4860,107
Sharknado,Horror,5820,77
La otra conquista,Drama|History,6360,147
Trollhunter,Comedy|Drama|Fantasy|Horror,6180,130
Ira & Abby,Comedy|Romance,6060,134
The Watch,Action|Comedy|Sci-Fi,6120,165
Winter Passing,Comedy|Drama,5880,149
D.E.B.S.,Action|Comedy|Romance,5460,130
The Masked Saint,Action|Biography|Crime|Drama|Family|Fantasy,6300,139
The Betrayed,Crime|Drama|Mystery|Thriller,5880,41
Taxman,Action|Comedy|Crime|Thriller,6240,109
The Secret,Drama|Thriller,2700,121
2:13,Horror|Thriller,5760,200
"Batman: The Dark Knight Returns, Part 2",Action|Animation|Crime|Sci-Fi|Thriller,8880,91
Time to Choose,Documentary,6000,133
In the Name of the King: The Last Job,Action|Adventure|Fantasy|Thriller,5160,129
Wicked Blood,Action|Crime|Drama|Thriller,5520,129
Dawn Patrol,Drama|Thriller,5280,79
Lords of London,Crime|Mystery|Thriller,5400,160
High Anxiety,Comedy,5640,174
March of the Penguins,Documentary,4800,146
Margin Call,Biography|Drama|Thriller,6420,149
August,Drama|Romance,5940,116
Choke,Comedy|Drama,5520,130
Whiplash,Drama|Music,6420,128
City of God,Crime|Drama,8100,64
Human Traffic,Comedy|Music,5940,138
Day One,Biography|Drama|Music,6120,180
The Dead Girl,Crime|Drama|Mystery,5580,141
The Hunt,Drama,6900,130
A Christmas Story,Comedy|Family,5640,128
Bella,Drama|Romance,5460,165
Class of 1984,Action|Crime|Drama|Thriller,5880,154
The Opposite Sex,Comedy,5820,100
Dreaming of Joseph Lees,Drama|Romance,5520,31
The Class,Drama,7680,144
Rosemary's Baby,Drama|Horror,8160,144
The Man Who Shot Liberty Valance,Drama|Western,6780,167
Adam,Drama|Romance,5940,151
Maria Full of Grace,Crime|Drama,6060,142
Beginners,Comedy|Drama|Romance,6300,151
Feast,Action|Comedy|Horror|Thriller,5700,135
Animal House,Comedy,6540,164
Goldfinger,Action|Adventure|Thriller,6600,189
Antiviral,Horror|Sci-Fi|Thriller,6480,112
It's a Wonderful Life,Drama|Family|Fantasy|Romance,7080,132
Trainspotting,Drama,5640,115
The Original Kings of Comedy,Comedy|Documentary,6900,168
Paranormal Activity 2,Horror,5880,73
Waking Ned Devine,Comedy,5460,137
Bowling for Columbine,Crime|Documentary|Drama,7200,124
Coming Home,Drama,6540,123
A Nightmare on Elm Street 2: Freddy's Revenge,Fantasy|Horror,5220,77
A Room with a View,Drama|Romance,7020,141
The Purge,Horror|Sci-Fi|Thriller,5100,149
Sinister,Horror|Mystery,6600,152
Martin Lawrence Live: Runteldat,Biography|Comedy|Documentary,6780,137
Cat on a Hot Tin Roof,Drama|Romance,6480,138
Beneath the Planet of the Apes,Action|Adventure|Sci-Fi,5700,185
Air Bud,Comedy|Drama|Family|Sport,5880,127
Pokémon 3: The Movie,Action|Adventure|Animation|Family|Fantasy|Sci-Fi,5580,63
Jason Lives: Friday the 13th Part VI,Horror|Thriller,5160,131
The Bridge on the River Kwai,Adventure|Drama|War,9660,190
Spaced Invaders,Adventure|Comedy|Sci-Fi,6000,119
Family Plot,Comedy|Thriller,7200,125
The Apartment,Comedy|Drama|Romance,7500,139
Jason Goes to Hell: The Final Friday,Fantasy|Horror|Thriller,5460,63
Torn Curtain,Thriller,7680,179
Dave Chappelle's Block Party,Comedy|Documentary|Music,6000,150
Slow West,Western,5040,147
Krush Groove,Comedy|Drama|Music,5820,89
Next Day Air,Action|Comedy|Crime,5040,150
Elmer Gantry,Drama,8760,195
Judgment at Nuremberg,Drama|War,11160,181
Trippin',Comedy,5640,89
Robot Chicken,Animation|Comedy,660,123
Red River,Action|Adventure|Romance|Western,7560,113
Phat Girlz,Comedy,5940,146
Before Midnight,Drama|Romance,6540,110
Teen Wolf Too,Comedy|Fantasy,5700,89
Phantasm II,Action|Fantasy|Horror|Sci-Fi|Thriller,5820,85
Woman Thou Art Loosed,Drama,5640,150
Real Women Have Curves,Comedy|Drama,5400,140
Deadline Gallipoli,Drama|War,11820,136
Water,Drama|Romance,7020,126
East Is East,Comedy|Drama,5760,110
Whipped,Comedy|Romance,4920,172
Kama Sutra: A Tale of Love,Crime|Drama|History|Romance,6540,162
Please Give,Comedy|Drama,5400,129
Willy Wonka & the Chocolate Factory,Family|Fantasy|Musical,5340,192
Warlock: The Armageddon,Fantasy|Horror,5880,112
8 Heads in a Duffel Bag,Comedy|Crime,5700,119
Days of Heaven,Drama|Romance,5640,88
Thirteen Conversations About One Thing,Drama,6240,142
Jawbreaker,Comedy|Crime|Thriller,5220,110
Basquiat,Biography|Drama,6480,186
Frances Ha,Comedy|Drama|Romance,5160,144
Tsotsi,Crime|Drama,5640,148
Happiness,Comedy|Drama,8040,124
DysFunktional Family,Comedy|Documentary,5340,146
Tusk,Comedy|Drama|Horror,6120,152
Oldboy,Drama|Mystery|Thriller,7200,151
Letters to God,Drama|Family,6600,141
Hobo with a Shotgun,Action|Comedy|Thriller,5160,129
Compadres,Action|Comedy,6060,152
Freeway,Comedy|Crime|Drama|Thriller,6120,105
Love's Abiding Joy,Drama|Family|Western,5220,94
Fish Tank,Drama,7380,124
Damsels in Distress,Comedy|Drama|Romance,5940,141
Creature,Horror|Sci-Fi|Thriller,10380,146
Bachelorette,Comedy|Romance,5220,138
BrainDead,Comedy|Drama|Horror|Sci-Fi|Thriller,2640,107
Brave New Girl,Drama|Family|Music,7200,85
Tim and Eric's Billion Dollar Movie,Comedy,5580,133
The Gambler,Crime|Drama|Thriller,6660,145
The Grand,Drama,3600,137
Summer Storm,Comedy|Drama|Romance|Sport,5880,153
Fort McCoy,Drama|History|War,6000,151
Chain Letter,Horror|Thriller,5280,130
Just Looking,Comedy|Drama,5820,122
The Divide,Drama|Sci-Fi|Thriller,7320,123
The Eclipse,Drama|Horror|Romance,5160,144
Demonic,Horror|Thriller,4980,160
My Big Fat Independent Movie,Comedy,4800,128
Alice in Wonderland,Adventure|Family|Fantasy,6480,156
The Deported,Comedy,5400,167
Tanner Hall,Drama,5760,140
Open Road,Action|Drama|Thriller,5100,105
They Came Together,Comedy,4980,142
30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo,Comedy,4800,94
Never Back Down 2: The Beatdown,Action|Drama|Sport,5400,104
Point Blank,Crime|Thriller,5520,125
Four Single Fathers,Comedy,6000,67
Enter the Dangerous Mind,Thriller,5280,117
Something Wicked,Drama|Horror|Mystery|Thriller,5700,153
AWOL-72,Thriller,4920,134
Iguana,Adventure|Crime|Drama,5820,128
Cinderella,Drama|Family|Fantasy|Romance,6300,160
Chicago Overcoat,Action|Adventure|Crime|Drama,5640,111
Barry Munday,Comedy|Drama|Romance,5700,127
Central Station,Drama,6780,113
Pocketful of Miracles,Comedy|Drama,8160,133
Close Range,Action|Crime,4800,147
Boynton Beach Club,Comedy|Romance,6300,140
Amnesiac,Drama|Horror|Mystery|Thriller,5400,83
Freakonomics,Documentary,5580,152
